num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,info/learner/default_policy/td_error,info/learner/default_policy/train,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
0,3.0,0.0,1.2,725.4,5,0,0,1000,32,1000,32,1000,32,1000,32,1000,False,5,1,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-39-30,1665535170,7.988718509674072,7.988718509674072,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,7.988718509674072,0,1,10.332517147064209,1000,32,1000,32,0,3.0,0.0,1.2,725.4,5,0,"[1.0, 1.0, 3.0, 0.0, 1.0]","[728, 642, 1109, 516, 632]",0.6595334330281535,4.062658066039796,0.06317187260676335,2.0930166844721443,0.0,84.942,38.993,820.668,619.895,51.622,0.045,1000,32,1000,32,0,3.991666666666666,5.308333333333333,"[1.0, 1.0, 3.0, 0.0, 1.0]","[728, 642, 1109, 516, 632]",0.6595334330281535,4.062658066039796,0.06317187260676335,2.0930166844721443,0.0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",,6.25000029685907e-05,0.0,0.0,0.0,0.0
0,3.0,0.0,1.25,718.6666666666666,7,0,0,2000,8032,2000,8032,1000,8000,2000,8000,2000,False,12,2,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-39-50,1665535190,12.837691307067871,20.826409816741943,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,20.826409816741943,0,2,10.332517147064209,2000,8032,2000,8032,0,3.0,0.0,1.25,718.6666666666666,7,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034]",0.6764589278774876,3.986471466288086,0.06777164470398991,2.1672803011487574,0.0,51.171,2.422,13212.487,10.689,2993.619,0.033,2000,8032,2000,8032,0,12.35,5.52142857142857,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034]",0.6764589278774876,3.986471466288086,0.06777164470398991,2.1672803011487574,0.0,"[ 0.01284817  0.00799317  0.00674202  0.01284817 -0.9871518   0.01516054
  0.01284817 -0.98483944  0.01516054  0.01284817  0.00799317  0.01516054
  0.01284817 -0.9871518  -0.98483944  0.01284817 -0.9871518   0.00674202
  0.00799317  0.01516054  0.01516054  0.00799317  0.00674202 -0.993258
  0.01516054  0.01516054  0.01284817 -0.9871518   0.01516054 -0.98483944
 -0.993258   -0.99200684]",,6.25000029685907e-05,0.011930367,0.006742018,0.015160536,-0.30056962
0,3.0,0.0,1.0526315789473684,693.2105263157895,7,0,0,3000,16032,3000,16032,1000,8000,3000,8000,3000,False,19,3,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-40-03,1665535203,13.123331308364868,33.94974112510681,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,33.94974112510681,0,3,10.332517147064209,3000,16032,3000,16032,0,3.0,0.0,1.0526315789473684,693.2105263157895,7,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713]",0.6821343134616357,3.971070585839638,0.06940565901974101,2.1936210119480903,0.0,52.114,2.43,13166.992,10.412,3073.271,0.03,3000,16032,3000,16032,0,17.957894736842103,5.747368421052631,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713]",0.6821343134616357,3.971070585839638,0.06940565901974101,2.1936210119480903,0.0,"[ 0.02211538  0.01411932  0.01785715  0.01080259  0.01785715  0.01785715
  0.01785715  0.01411932 -0.98214287  0.02211538  0.02211538 -0.9778846
  0.02211538 -0.9778846   0.02211538  0.01785715  0.01080259 -0.9778846
  0.01411932  0.02211538 -0.9858807   0.01411932  0.02211538  0.01785715
  0.01080259  0.02211538  0.02211538  0.01080259  0.01785715  0.02211538
  0.02211538  0.01785715]",,6.25000029685907e-05,0.018254273,0.010802591,0.022115383,-0.13799572
0,3.0,0.0,1.0,682.5769230769231,7,0,0,4000,24032,4000,24032,1000,8000,4000,8000,4000,False,26,4,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-40-16,1665535216,13.039882898330688,46.9896240234375,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,46.9896240234375,0,4,10.332517147064209,4000,24032,4000,24032,0,3.0,0.0,1.0,682.5769230769231,7,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535]",0.6855671537212936,3.953517832316297,0.07032493196871693,2.208367357211663,0.0,50.661,2.511,12744.045,9.504,3367.06,0.03,4000,24032,4000,24032,0,18.011111111111106,5.883333333333334,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535]",0.6855671537212936,3.953517832316297,0.07032493196871693,2.208367357211663,0.0,"[ 0.01754958 -0.98572177  0.0269136   0.01754958  0.0269136   0.01427821
  0.02112252  0.01427821  0.02112252  0.01754958 -0.9788775   0.01427821
  0.02112252  0.0269136   0.01427821  0.01754958  0.0269136   0.01427821
  0.0269136   0.02112252  0.02112252  0.01427821  0.01427821  0.01427821
  0.0269136   0.01754958  0.01754958  0.02112252  0.02112252  0.0269136
  0.0269136   0.01427821]",,6.25000029685907e-05,0.019761518,0.014278211,0.026913598,-0.042738482
0,3.0,0.0,1.03125,690.71875,6,0,0,5000,32032,5000,32032,1000,8000,5000,8000,5000,False,32,5,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-40-29,1665535229,13.050259828567505,60.039883852005005,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,60.039883852005005,0,5,10.332517147064209,5000,32032,5000,32032,0,3.0,0.0,1.03125,690.71875,6,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707]",0.6865328798978547,3.941893107102041,0.07087269327812801,2.2168612536209564,0.0,49.092,2.498,12808.502,9.535,3356.114,0.034,5000,32032,5000,32032,0,18.042105263157893,6.036842105263157,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707]",0.6865328798978547,3.941893107102041,0.07087269327812801,2.2168612536209564,0.0,"[ 0.02989247 -0.98364663  0.02989247  0.02202166  0.02989247  0.02202166
  0.01635339  0.02202166  0.02989247 -0.98364663  0.02202166  0.02202166
  0.02072803  0.01635339 -0.97010756  0.02072803  0.02989247  0.02989247
  0.02202166  0.02989247  0.02202166  0.02989247  0.02989247  0.02989247
  0.02989247  0.02989247  0.02989247  0.02072803 -0.97797835 -0.97797835
  0.02202166  0.01635339]",,6.25000029685907e-05,0.024458198,0.016353395,0.029892474,-0.1317918
0,3.0,0.0,1.0,685.4736842105264,6,0,0,6000,40032,6000,40032,1000,8000,6000,8000,6000,False,38,6,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-40-42,1665535242,12.957093000411987,72.99697685241699,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,72.99697685241699,0,6,10.332517147064209,6000,40032,6000,40032,0,3.0,0.0,1.0,685.4736842105264,6,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524]",0.6865594017195635,3.9330856004389916,0.07127386614325344,2.2224547359652624,0.0,49.888,2.396,13353.138,10.066,3178.933,0.031,6000,40032,6000,40032,0,18.0,6.166666666666668,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524]",0.6865594017195635,3.9330856004389916,0.07127386614325344,2.2224547359652624,0.0,"[ 0.02320279  0.0307485   0.0307485   0.01764978 -0.9767972   0.01764978
  0.02320279  0.0307485  -0.97685367  0.0307485   0.0307485   0.02320279
  0.02314632 -0.9692515   0.01764978  0.02320279 -0.9692515   0.01764978
  0.0307485   0.02314632  0.0307485   0.02314632  0.01764978  0.02320279
  0.0307485  -0.97685367  0.0307485   0.0307485   0.02314632  0.0307485
  0.02314632  0.02314632]",,6.25000029685907e-05,0.025386456,0.01764978,0.030748498,-0.13086355
0,4.0,0.0,1.1162790697674418,702.2325581395348,5,0,0,7000,48032,7000,48032,1000,8000,7000,8000,7000,False,43,7,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-40-55,1665535255,12.942995071411133,85.93997192382812,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,85.93997192382812,0,7,10.332517147064209,7000,48032,7000,48032,0,4.0,0.0,1.1162790697674418,702.2325581395348,5,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638]",0.685702438844628,3.9256301988100297,0.0715010292612913,2.225674427149684,0.0,49.759,2.111,15156.597,10.543,3035.22,0.027,7000,48032,7000,48032,0,18.042105263157897,6.321052631578948,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638]",0.685702438844628,3.9256301988100297,0.0715010292612913,2.225674427149684,0.0,"[0.0302535  0.02425722 0.02618448 0.02618448 0.0302535  0.0302535
 0.02618448 0.02425722 0.01682695 0.01682695 0.01682695 0.01682695
 0.0302535  0.02425722 0.0302535  0.02618448 0.02425722 0.02425722
 0.01682695 0.0302535  0.02618448 0.02618448 0.0302535  0.02618448
 0.01682695 0.02425722 0.01682695 0.01682695 0.0302535  0.0302535
 0.0302535  0.01682695]",,6.25000029685907e-05,0.02446288,0.016826946,0.0302535,0.02446288
0,4.0,0.0,1.1,702.82,7,0,0,8000,56032,8000,56032,1000,8000,8000,8000,8000,False,50,8,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-41-08,1665535268,13.095818996429443,99.03579092025757,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,99.03579092025757,0,8,10.332517147064209,8000,56032,8000,56032,8000,4.0,0.0,1.1,702.82,7,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722]",0.6851327377502875,3.916752350943435,0.07176106478642284,2.2292331660088425,0.0,61.392,2.353,13600.621,8.503,3763.321,0.032,8000,56032,8000,56032,8000,18.02777777777778,6.455555555555556,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722]",0.6851327377502875,3.916752350943435,0.07176106478642284,2.2292331660088425,0.0,"[ 0.02601498  0.03103223  0.02601498  0.02783531 -0.973985    0.03103223
 -0.9721647  -0.9721647   0.03103223  0.02783531  0.02783531  0.03103223
  0.02783531  0.01701598  0.03103223  0.02601498  0.02601498  0.03103223
  0.01701598  0.01701598  0.02783531  0.01701598  0.03103223 -0.9689678
  0.01701598 -0.9721647   0.02783531  0.01701598  0.02601498 -0.9689678
  0.01701598 -0.9721647 ]",,6.25000029685907e-05,0.026026405,0.017015982,0.031032233,-0.1927236
0,4.0,0.0,1.1071428571428572,698.8392857142857,6,0,0,9000,64032,9000,64032,1000,8000,9000,8000,9000,False,56,9,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-41-21,1665535281,12.900272607803345,111.93606352806091,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,111.93606352806091,0,9,10.332517147064209,9000,64032,9000,64032,8000,4.0,0.0,1.1071428571428572,698.8392857142857,6,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722, 645, 524, 749, 517, 742, 817]",0.6842190163478801,3.9127306550158854,0.07190764051150507,2.2313589129743425,0.0,49.435,2.154,14856.626,10.343,3093.865,0.03,9000,64032,9000,64032,8000,18.02631578947369,6.6000000000000005,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722, 645, 524, 749, 517, 742, 817]",0.6842190163478801,3.9127306550158854,0.07190764051150507,2.2313589129743425,0.0,"[-0.00297624  0.00942874  0.00942874 -0.9916891  -0.00297624  0.01209373
 -0.00297624  0.00831094  0.00831094  0.00831094  0.01209373 -0.9905713
  0.00831094 -0.00297624 -0.9905713   0.00942874 -0.00297624  0.01209373
  0.00831094  0.00942874 -0.9879063  -0.9879063   0.01209373  0.00831094
  0.00942874  0.00942874 -0.00297624 -0.00297624 -0.00297624  0.00942874
 -0.00297624  0.00831094]",,6.25000029685907e-05,0.0368916,0.027755285,0.042825256,-0.15008993
0,4.0,0.0,1.2131147540983607,714.7377049180328,5,0,0,10000,72032,10000,72032,1000,8000,10000,8000,10000,False,61,10,f3bb2_00008,0af7143f319a4d17ae864839b6bf83ae,2022-10-12_02-41-34,1665535294,13.148849964141846,125.08491349220276,229425,dmi-cl-node027.dmi.p.unibas.ch,10.34.59.27,125.08491349220276,0,10,10.332517147064209,10000,72032,10000,72032,8000,4.0,0.0,1.2131147540983607,714.7377049180328,5,0,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 3.0, 3.0, 0.0, 2.0, 4.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722, 645, 524, 749, 517, 742, 817, 933, 1027, 538, 841, 1125]",0.6830121187599607,3.9110888489013043,0.07198656158876514,2.2326414685859906,0.0,50.409,2.031,15758.063,10.256,3120.015,0.031,10000,72032,10000,72032,8000,18.136842105263163,6.747368421052631,"[1.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 3.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 2.0, 3.0, 3.0, 0.0, 2.0, 4.0]","[728, 642, 1109, 516, 632, 817, 768, 506, 535, 828, 509, 1034, 544, 719, 704, 823, 520, 524, 713, 756, 823, 506, 907, 524, 525, 535, 709, 820, 691, 506, 923, 707, 518, 839, 510, 841, 713, 524, 1155, 528, 1009, 818, 638, 1107, 532, 911, 637, 526, 510, 722, 645, 524, 749, 517, 742, 817, 933, 1027, 538, 841, 1125]",0.6830121187599607,3.9110888489013043,0.07198656158876514,2.2326414685859906,0.0,"[ 0.02233437  0.02233437  0.02233437 -0.9721202   0.05544671 -0.97573173
  0.02426828 -0.9776656   0.02787978  0.02787978  0.02426828  0.00943117
  0.02233437  0.02426828  0.02233437 -0.9776656   0.02426828 -0.9905688
  0.02787978  0.02426828  0.02233437  0.02426828  0.02426828 -0.9905688
  0.02787978  0.02426828 -0.9905688   0.00943117  0.02426828  0.02787978
 -0.9776656   0.02426828]",,6.25000029685907e-05,0.049763016,0.036998104,0.05544671,-0.22694245
